name,url,description,found_by
AntonIXO/KonspecterAI,https://github.com/AntonIXO/KonspecterAI,"Read smarter, Not harder | AI powered book reader","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
magarcia/mcp-server-giphy,https://github.com/magarcia/mcp-server-giphy,An implementation of Giphy integration with Model Context Protocol,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
shakee93/eval0,https://github.com/shakee93/eval0,eval0 - The One-Line AI Function SDK for JavaScript & TypeScript,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
JobinJia/vite-vue3-template,https://github.com/JobinJia/vite-vue3-template,vite-vue3-starter,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
dcschmid/melody-mind,https://github.com/dcschmid/melody-mind,This is a Game for Music Fans ,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
cincibrainlab/autoclean_pipeline,https://github.com/cincibrainlab/autoclean_pipeline,Automated pipeline for EEG preprocessing and analysis,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
bblodget/J1_ArtyS7_Bringup,https://github.com/bblodget/J1_ArtyS7_Bringup,Bring up up of the J1 Forth Processor on the Diligent Arty S7 board.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
benallfree/pocker,https://github.com/benallfree/pocker,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
alpgul/Cursorrules-Database,https://github.com/alpgul/Cursorrules-Database,"This application allows users to efficiently search and analyze code across various repositories. It integrates with CSV databases and automates processes using GitHub Actions, making it a powerful tool for developers.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
mageia/deepseek-chat,https://github.com/mageia/deepseek-chat,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
aleka07/digital_egiz,https://github.com/aleka07/digital_egiz,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
umiyuki/nook-local,https://github.com/umiyuki/nook-local,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
danielbodart/code-agent,https://github.com/danielbodart/code-agent,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Smallinger/PocketWatcher-Prettier-NextThemes-more,https://github.com/Smallinger/PocketWatcher-Prettier-NextThemes-more,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Cassianvale/wails-react-ts-template,https://github.com/Cassianvale/wails-react-ts-template,Wails3+React+Ts+Vite development template,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
dustinwloring1988/mycoder-blank,https://github.com/dustinwloring1988/mycoder-blank,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
PatrickJS/awesome-cursorrules,https://github.com/PatrickJS/awesome-cursorrules,📄 A curated list of awesome .cursorrules files,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
MODSetter/SurfSense,https://github.com/MODSetter/SurfSense,"Highly Customizable AI Research Agent just like NotebookLM or Perplexity, connected to external sources such as search engines (Tavily), Slack, Notion, and more.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
mgrossmann/libmyrtx,https://github.com/mgrossmann/libmyrtx,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
HeartWise-AI/DeepCORO_CLIP,https://github.com/HeartWise-AI/DeepCORO_CLIP,Text & video embeddings for report generation ,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
evoleen/cursorrules,https://github.com/evoleen/cursorrules,Evoleen's Cursor rules for different project types,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
frogr/austn,https://github.com/frogr/austn,Site,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
itsdillon/readmewriter-example,https://github.com/itsdillon/readmewriter-example,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
hiroky1983/cmd-go,https://github.com/hiroky1983/cmd-go,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ozanturhan/cursor-project,https://github.com/ozanturhan/cursor-project,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
timsu27/dotfiles,https://github.com/timsu27/dotfiles,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
thrashr888/terraform-mcp-server,https://github.com/thrashr888/terraform-mcp-server,Terraform Registry MCP Server,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ozma-io/ozma,https://github.com/ozma-io/ozma,Ozma is an CRM/ERP platform that enables rapid development of customizable enterprise-level systems. Build and tailor CRM/ERP solutions quickly and efficiently to meet your specific business needs.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Noveum/ai-gateway,https://github.com/Noveum/ai-gateway,"Built for demanding AI workflows, this gateway offers low-latency, provider-agnostic access, ensuring your AI applications run smoothly and quickly.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
vpavlenko/web-2024-template,https://github.com/vpavlenko/web-2024-template,"Front-end skills aren't needed anymore to create a web application. Use the Cursor IDE, it'll write the code for you. ⬇️⬇️⬇️ Scroll down to see the guide 👇👇👇","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
flashclub/thinking-cursor-rules,https://github.com/flashclub/thinking-cursor-rules,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ladliulivecn/cursor-rules,https://github.com/ladliulivecn/cursor-rules,适用与cursor的AI规则,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
shipkit-io/bones,https://github.com/shipkit-io/bones,"Shipkit (bones), a starter kit for building React/Next.js sites fast.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
yasinuslu/nepjua,https://github.com/yasinuslu/nepjua,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Bitsec-AI/subnet,https://github.com/Bitsec-AI/subnet,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
fishcode2025/mcp-sqlite,https://github.com/fishcode2025/mcp-sqlite,这是一个使用Rust实现的SQLite MCP服务器，提供通过Model Context Protocol访问SQLite数据库的能力。,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
settlemint/sdk,https://github.com/settlemint/sdk,Integrate SettleMint into your application with ease.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
dougwithseismic/hypercaps,https://github.com/dougwithseismic/hypercaps,Unlock the power of Capslock,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
shanngray/AdAM,https://github.com/shanngray/AdAM,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
nhsuk/manage-vaccinations-in-schools,https://github.com/nhsuk/manage-vaccinations-in-schools,Manage vaccinations in schools (Mavis),"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
acandael/actionmaker-v2,https://github.com/acandael/actionmaker-v2,"Teambuildingwebsite build with Astro, Tailwindcss and Shadcn/ui","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
kk01001/common-tool,https://github.com/kk01001/common-tool,SpringBoot Common Tool Starter,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
kirill-markin/next-v0-starter,https://github.com/kirill-markin/next-v0-starter,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
alecpos/sentimentModel,https://github.com/alecpos/sentimentModel,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
arezkisaba/french-id-detection-training,https://github.com/arezkisaba/french-id-detection-training,"This project consists of training and creating a Tensorflow model based on Yolo11 to recognize certain official French documents, such as passports, identity cards, etc. The training was made using synthetic data.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
jhwarnock/turbo-next-storybook-prisma-starter,https://github.com/jhwarnock/turbo-next-storybook-prisma-starter,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
noelrohi/agentc,https://github.com/noelrohi/agentc,Discover and navigate the universe of agentic products in one place,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
chevyphillip/nba-data-fetcher,https://github.com/chevyphillip/nba-data-fetcher,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
cvaraujo12/tva-chesf,https://github.com/cvaraujo12/tva-chesf,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
okazkayasi/real-time-indicators,https://github.com/okazkayasi/real-time-indicators,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
aokihu/mcp-teamate,https://github.com/aokihu/mcp-teamate,MCP server for AI cooperation,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
MarleneJiang/erm,https://github.com/MarleneJiang/erm,Prompt Optimization优化框架ERM的JS版本,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
zhy3213/cursor-playground,https://github.com/zhy3213/cursor-playground,My agentic AI playground powered by cursor,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
zh4men9/xuanji,https://github.com/zh4men9/xuanji,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
All-Out-Games/cursorrules,https://github.com/All-Out-Games/cursorrules,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Idiot-Alex/flow-build,https://github.com/Idiot-Alex/flow-build,use vue-flow to ceate flow ,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Qwertic/cursorrules,https://github.com/Qwertic/cursorrules,A collection of .cursorrules,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
NNNNzs/screep,https://github.com/NNNNzs/screep,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
sandyFit/foodSaver,https://github.com/sandyFit/foodSaver,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
himanshubhadoria2727/Property-Listing,https://github.com/himanshubhadoria2727/Property-Listing,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
colinnielsen/drip-ui,https://github.com/colinnielsen/drip-ui,UI repo for drip,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
edoardopirovano/nonnas-recipes,https://github.com/edoardopirovano/nonnas-recipes,A website for my grandmother's recipes,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
watzon/personal-website,https://github.com/watzon/personal-website,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
robkkan/growth.site,https://github.com/robkkan/growth.site,A website to follow my growth ,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
SilasReinagel/YtTranscriptCli,https://github.com/SilasReinagel/YtTranscriptCli,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
LuyNagda/transcendence,https://github.com/LuyNagda/transcendence,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
codeguslabs/thonlabs-services,https://github.com/codeguslabs/thonlabs-services,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
igorpronin/deribit-client,https://github.com/igorpronin/deribit-client,Deribit client for internal purposes,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
RecomenDatos/recomendatos-backend,https://github.com/RecomenDatos/recomendatos-backend,MercadoPago payment integration - Node RESTful API for recomendato's app,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
samansayar/oauth-amirpay,https://github.com/samansayar/oauth-amirpay,OAuth-Amirpay,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
mickkhaw1981/itsm_supa_prisma_local,https://github.com/mickkhaw1981/itsm_supa_prisma_local,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
MeiMoment/front-next,https://github.com/MeiMoment/front-next,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
0xmetropolis/facecoin,https://github.com/0xmetropolis/facecoin,"snap a selfie, get some facecoin - powered by metal","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
zaneriley/personal-site-content,https://github.com/zaneriley/personal-site-content,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
jacobparis/pkgless-shadcn,https://github.com/jacobparis/pkgless-shadcn,component mirror of shadcn registry that includes versions ,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
loschke/HelpBaerAI_Plattform,https://github.com/loschke/HelpBaerAI_Plattform,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
kingbootoshi/gemini-flash,https://github.com/kingbootoshi/gemini-flash,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
devDw-team/ai-driven-development,https://github.com/devDw-team/ai-driven-development,AI 주도 개발을 사용해서 이미지 생성 커뮤니티 서비스를 개발합니다.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
vivirox/gradiant,https://github.com/vivirox/gradiant,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
strangeworlder/tss,https://github.com/strangeworlder/tss,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
atreib/talk-to-documents,https://github.com/atreib/talk-to-documents,talk to documents - rag with typescript and psql,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
yuheng0330/windsurf-project,https://github.com/yuheng0330/windsurf-project,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
shuaijiumei/openrca_leadboard,https://github.com/shuaijiumei/openrca_leadboard,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
coaxialco/git-server,https://github.com/coaxialco/git-server,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
devlimelabs/whytv,https://github.com/devlimelabs/whytv,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
AAlber/replica-nutrient,https://github.com/AAlber/replica-nutrient,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
NayerAli/autopresto-plateform,https://github.com/NayerAli/autopresto-plateform,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
0xmcc/eventful-communities,https://github.com/0xmcc/eventful-communities,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
vikaswakde/mitralist,https://github.com/vikaswakde/mitralist,A social media platform with Best UI/UX design inspired by Peerlist (In development),"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
johntheyoung/bluechip-ph,https://github.com/johntheyoung/bluechip-ph,bluechip philippines scraper,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
adworldmediaonline/ewo-frontend,https://github.com/adworldmediaonline/ewo-frontend,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
frasza/docker-ci-failing,https://github.com/frasza/docker-ci-failing,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
adexltd/mcp-google-suite,https://github.com/adexltd/mcp-google-suite,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
innoestate/rentx,https://github.com/innoestate/rentx,Open source CRM for real estate,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
YunosukeYoshino/rules,https://github.com/YunosukeYoshino/rules,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
abigail830/team-evolve,https://github.com/abigail830/team-evolve,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Neihouse/primordial-groove,https://github.com/Neihouse/primordial-groove,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
rajeshchoudhari147/personal-finance-dashboard,https://github.com/rajeshchoudhari147/personal-finance-dashboard,A web application for tracking personal finances,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
voxmenthe/mandarin_lessons,https://github.com/voxmenthe/mandarin_lessons,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
ifoster01/phurn-app,https://github.com/ifoster01/phurn-app,Created with StackBlitz ⚡️,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
tailu123/china-timeline,https://github.com/tailu123/china-timeline,新中国发展历程展示网站,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
jackalopelabs/chosen_sage11,https://github.com/jackalopelabs/chosen_sage11,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
anthoeknee/nous-bot,https://github.com/anthoeknee/nous-bot,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
SonicGenesis/PC-BUILDER,https://github.com/SonicGenesis/PC-BUILDER,PC builder,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
wojiangkuanglong/react-fresh-starter,https://github.com/wojiangkuanglong/react-fresh-starter,A React project starter template,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
PeanutSplash/vuetm-starter,https://github.com/PeanutSplash/vuetm-starter,这是一个基于 vite-plugin-monkey 的油猴插件快速开发框架，集成了现代前端开发所需的核心功能和工具。项目采用 Vue 3 + TypeScript + Tailwind CSS 技术栈，旨在提供一个高效、可扩展的开发基础框架。,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
oseau/anymem,https://github.com/oseau/anymem,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Aiden-Molyneaux/GameStatsApp,https://github.com/Aiden-Molyneaux/GameStatsApp,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
cfreshman/bud,https://github.com/cfreshman/bud,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
H-Genie/mood-diary,https://github.com/H-Genie/mood-diary,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
cloutprotocol/pydantic-ai,https://github.com/cloutprotocol/pydantic-ai,Collection of practical examples using PydanticAI for building LLM-powered applications,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
jamesnation/collectopedia,https://github.com/jamesnation/collectopedia,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
CharlonTank/cursored,https://github.com/CharlonTank/cursored,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
WithYourLanguage/Nomadcoders-Wemake,https://github.com/WithYourLanguage/Nomadcoders-Wemake,https://nomadcoders.co/maker-masterclass/lectures/5225 강의,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Decoder22/decoder22.github.io,https://github.com/Decoder22/decoder22.github.io,Portfolio Website,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
brovast/CDSimulation,https://github.com/brovast/CDSimulation,CDSimulation,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
SilasReinagel/BlogPhotoResizerCli,https://github.com/SilasReinagel/BlogPhotoResizerCli,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
chengazhen/awesome-cursorrules,https://github.com/chengazhen/awesome-cursorrules,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
FUFU222/BlandCloud-LP-Project,https://github.com/FUFU222/BlandCloud-LP-Project,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
RostyslavDzhohola/local-dai-ethOnline-hackaton-2024,https://github.com/RostyslavDzhohola/local-dai-ethOnline-hackaton-2024,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
brolag/bounty-escrow,https://github.com/brolag/bounty-escrow,A bounty escrow contract for the Eth Global Hackathon,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
zengwenliang416/Persional-Notes,https://github.com/zengwenliang416/Persional-Notes,个人学习记录笔记,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Guilherme-N-Sa/my-site,https://github.com/Guilherme-N-Sa/my-site,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
paulpham157/paul-s-cursor-rules,https://github.com/paulpham157/paul-s-cursor-rules,Chia sẻ settings Cursor AI IDE,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
MODSetter/surfsense_frontend,https://github.com/MODSetter/surfsense_frontend,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
krohina0d/snake,https://github.com/krohina0d/snake,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
krohina0d/2048nlogn,https://github.com/krohina0d/2048nlogn,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
lacymorrow/v2,https://github.com/lacymorrow/v2,"A promptable app generator for Vite, similar to v0.dev or bolt.new","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
acandael/actionmaker-redesign,https://github.com/acandael/actionmaker-redesign,"Website for teambuilding organization using Astro.js, Tailwindcss, Shadcn.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
All-Out-Games/office-simulator,https://github.com/All-Out-Games/office-simulator,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
antonioaguirrealvarez/nubench,https://github.com/antonioaguirrealvarez/nubench,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Arrogantx/slap1,https://github.com/Arrogantx/slap1,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Arrogantx/slap2,https://github.com/Arrogantx/slap2,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
SilasReinagel/GenerAIted,https://github.com/SilasReinagel/GenerAIted,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
SilasReinagel/AiDevFrontendTemplate,https://github.com/SilasReinagel/AiDevFrontendTemplate,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
PeanutSplash/Surveygen,https://github.com/PeanutSplash/Surveygen,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
tkhwang/tkhwang-book-lecture-coding,https://github.com/tkhwang/tkhwang-book-lecture-coding,coding with reading books and studying lectures 🚀,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
digitalchild/cursor-best-practices,https://github.com/digitalchild/cursor-best-practices,Best practices when using Cursor the AI editor.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Bistutu/FluentRead,https://github.com/Bistutu/FluentRead,A revolutionary open-source browser translation plugin that enables everyone to have a native-like reading experience. 一款革命性的浏览器开源翻译插件，让所有人都能够拥有母语般的阅读体验。https://fluent.thinkstu.com,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
unok/design-patterns,https://github.com/unok/design-patterns,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
jazzmind/proposalhub,https://github.com/jazzmind/proposalhub,A tool for sales proposals,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
tonionagauzzi/TrafficLight,https://github.com/tonionagauzzi/TrafficLight,An Android traffic light app created using Cursor,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Surfer12/multidisciplinary-analysis-of-prompts,https://github.com/Surfer12/multidisciplinary-analysis-of-prompts,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
tfunk1030/excited,https://github.com/tfunk1030/excited,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
DumbWareio/DumbPad,https://github.com/DumbWareio/DumbPad,A Dumb Pad,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
allthingslinux/tux,https://github.com/allthingslinux/tux,Tux is an all in one bot for the All Things Linux discord server.,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
GorvGoyl/Personal-Site-Gourav.io,https://github.com/GorvGoyl/Personal-Site-Gourav.io,"My personal site & blog made with NextJS, Typescript, Tailwind CSS, MDX, Notion as CMS. Deployed on Vercel : https://gourav.io ","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Kava-Labs/oros,https://github.com/Kava-Labs/oros,Empowering Decentralized Applications with Intelligent Agents,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
The-Pocket/Tutorial-AI-Paul-Graham,https://github.com/The-Pocket/Tutorial-AI-Paul-Graham,"AI Paul Graham, just in case you don't get in...","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
kelvin6365/rocksdev.tools,https://github.com/kelvin6365/rocksdev.tools,"A comprehensive collection of developer tools built with modern web technologies. This project aims to provide free, fast, and reliable tools for developers.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
penxle/readable,https://github.com/penxle/readable,"리더블은 빨리 움직이는 팀을 위한 가이드 문서 도구이자, 낡지 않는 도움센터입니다.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
knowii-oss/knowii,https://github.com/knowii-oss/knowii,Knowii is a next-gen Community Knowledge Management platform,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Maximooch/penguin,https://github.com/Maximooch/penguin,🐧 is currently a work in progress... Stay tuned! ,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
Scrapybara/scrapybara-ts-template,https://github.com/Scrapybara/scrapybara-ts-template,,"code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
felipepimentel/plexure-api-search,https://github.com/felipepimentel/plexure-api-search,"Plexure API Search is a robust semantic search platform designed to enhance discoverability of APIs in large organizations, offering rich, context-aware results with advanced filtering and intuitive usability.","code_search: filename:.cursorrules (indexed desc), code_search: filename:.cursorrules (indexed asc)"
